data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-10-01,5311,F,S,S,0,Assalariado,Médio,Casado,Casa,33,1.8438356164383565,2.0,13582.37,False
2015-06-01,11857,M,S,N,2,Assalariado,Superior completo,Casado,Casa,43,18.336986301369866,4.0,47291.07,False
2015-10-01,9280,F,S,N,0,Assalariado,Médio,Casado,Casa,53,7.6,2.0,40936.84,False
2015-06-01,12827,F,N,S,1,Empresário,Médio,União,Casa,40,0.9452054794520548,3.0,7089.1,False
2015-03-01,1311,F,N,N,0,Assalariado,Médio,Separado,Casa,48,5.419178082191781,1.0,1253.79,False
2015-08-01,3078,F,N,S,0,Assalariado,Superior completo,Separado,Casa,60,4.216438356164384,1.0,6190.24,False
2016-02-01,3119,M,N,S,1,Assalariado,Médio,Casado,Casa,28,2.8,3.0,1827.48,False
2015-08-01,13053,F,S,S,0,Assalariado,Superior completo,União,Casa,43,9.512328767123288,2.0,17321.08,False
2015-10-01,8838,F,S,S,0,Servidor público,Superior completo,Casado,Casa,53,2.9616438356164383,2.0,10505.36,False
2015-07-01,10034,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,26,0.8,1.0,2965.87,False
2015-08-01,13695,F,N,S,2,Empresário,Superior completo,Casado,Casa,37,0.2,4.0,16668.18,False
2015-06-01,13753,F,N,S,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,37496.11,False
2015-12-01,9065,F,N,N,1,Servidor público,Médio,Casado,Casa,42,7.534246575342466,3.0,3705.4,True
2015-04-01,15372,F,N,N,0,Pensionista,Médio,Casado,Casa,61,,2.0,3755.69,False
2015-06-01,16226,F,N,S,1,Empresário,Superior completo,Casado,Casa,39,3.6301369863013697,3.0,86740.15,False
2015-04-01,12934,F,N,N,0,Pensionista,Médio,Solteiro,Governamental,58,,1.0,18325.08,False
2015-01-01,4502,F,S,N,0,Empresário,Superior completo,Casado,Casa,53,4.597260273972603,2.0,2650.89,False
2015-08-01,11635,M,N,S,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,11628.92,False
2015-02-01,8503,F,N,N,0,Assalariado,Superior completo,Solteiro,Casa,37,1.0547945205479452,1.0,2413.26,False
2015-07-01,1475,M,S,S,1,Assalariado,Médio,Separado,Casa,44,2.416438356164384,2.0,17681.41,False
2015-02-01,10502,M,S,N,0,Empresário,Médio,Separado,Casa,42,5.413698630136986,1.0,2717.35,False
2016-02-01,6337,M,S,N,0,Empresário,Superior incompleto,Casado,Casa,44,0.7479452054794521,2.0,3259.7,False
2015-10-01,1380,F,N,S,0,Pensionista,Médio,Viúvo,Casa,60,,1.0,12394.76,False
2016-02-01,4161,F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,2068.39,True
2016-02-01,5337,M,S,S,2,Assalariado,Médio,União,Casa,35,13.186301369863012,4.0,37426.7,False
2015-02-01,10073,M,S,S,2,Assalariado,Médio,Casado,Casa,40,13.64109589041096,4.0,2093.02,False
2015-07-01,7611,F,N,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,40228.39,False
2015-09-01,14740,M,S,N,0,Assalariado,Médio,Solteiro,Casa,32,7.882191780821918,1.0,9990.11,False
2015-12-01,1409,F,N,N,1,Empresário,Médio,Separado,Casa,29,8.673972602739726,2.0,2147.3,True
2016-02-01,8333,F,N,S,3,Empresário,Médio,Solteiro,Casa,32,13.895890410958904,4.0,3787.12,False
2015-05-01,6070,F,N,S,1,Empresário,Superior completo,Separado,Casa,44,10.334246575342464,2.0,52715.28,False
2015-02-01,15856,F,N,S,1,Assalariado,Médio,Casado,Casa,28,4.715068493150685,3.0,4747.52,False
2015-03-01,15416,M,N,N,0,Assalariado,Médio,Casado,Com os pais,32,1.704109589041096,2.0,2443.41,False
2015-08-01,3561,M,N,S,1,Empresário,Superior completo,Casado,Casa,36,11.613698630136986,3.0,245427.43,False
2016-02-01,8540,F,S,S,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,6618.85,True
2016-03-01,9386,F,N,N,0,Assalariado,Médio,Solteiro,Casa,51,4.016438356164383,1.0,939.91,False
2015-11-01,1853,M,S,S,1,Empresário,Médio,Casado,Casa,24,6.594520547945206,3.0,4490.02,False
2015-11-01,322,F,S,N,0,Empresário,Superior completo,Casado,Casa,52,20.03835616438356,2.0,53850.23,False
2016-03-01,5120,F,S,S,0,Pensionista,Médio,Viúvo,Casa,57,,1.0,2592.95,False
2015-11-01,339,M,S,N,2,Servidor público,Superior completo,Casado,Governamental,40,18.7013698630137,4.0,130975.37,False
2016-01-01,1753,M,S,N,2,Assalariado,Médio,Casado,Casa,40,6.06027397260274,4.0,5938.12,True
2015-08-01,2407,F,N,S,1,Servidor público,Médio,Casado,Casa,45,7.786301369863014,3.0,14361.64,False
2016-01-01,8372,F,N,S,0,Pensionista,Médio,União,Casa,54,,2.0,1446.93,False
2015-04-01,15517,F,N,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,8144.91,True
2016-03-01,12972,M,S,S,2,Assalariado,Médio,Casado,Casa,45,9.052054794520547,4.0,3943.22,False
2015-07-01,16434,F,N,S,0,Assalariado,Médio,Casado,Casa,42,15.857534246575344,2.0,60367.12,False
2016-03-01,15517,F,N,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,1965.62,False
2016-01-01,2538,M,S,S,0,Empresário,Superior completo,Casado,Casa,52,5.117808219178082,2.0,5929.25,False
2015-12-01,15633,F,N,S,0,Pensionista,Superior completo,Separado,Casa,58,,1.0,5123.81,False
2015-03-01,7556,F,N,S,0,Empresário,Médio,Solteiro,Casa,55,3.684931506849315,1.0,3348.67,True
2016-02-01,2921,M,S,S,0,Empresário,Médio,Casado,Casa,46,2.356164383561644,2.0,2159.04,False
2015-10-01,13974,M,S,S,2,Assalariado,Médio,Casado,Casa,36,3.3698630136986303,4.0,2834.32,True
2015-12-01,5283,M,S,S,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013698,3.0,15558.16,False
2015-07-01,16514,F,N,S,1,Empresário,Médio,Solteiro,Casa,42,6.216438356164384,3.0,130809.03,False
2015-08-01,2173,F,S,S,3,Assalariado,Médio,Casado,Casa,39,2.421917808219178,5.0,5629.4,False
2015-07-01,3825,F,N,S,0,Pensionista,Médio,Separado,Casa,57,,1.0,5415.83,False
2015-07-01,8924,F,S,S,0,Empresário,Superior completo,União,Casa,42,2.778082191780822,2.0,9442.9,True
2015-03-01,12499,F,N,N,1,Assalariado,Médio,Casado,Casa,44,5.367123287671233,3.0,2177.44,False
2015-03-01,821,F,N,S,0,Pensionista,Médio,Casado,Governamental,55,,2.0,7564.19,False
2015-04-01,16314,F,S,N,1,Assalariado,Médio,União,Governamental,30,3.6301369863013697,3.0,9204.3,False
2015-08-01,664,M,N,N,1,Assalariado,Médio,Casado,Casa,24,1.356164383561644,3.0,4210.15,False
2015-02-01,12879,F,S,S,0,Pensionista,Superior completo,Viúvo,Casa,60,,1.0,8003.1,True
2015-01-01,8483,F,S,S,1,Empresário,Médio,Casado,Casa,37,8.893150684931507,3.0,13079.82,False
2016-02-01,15873,F,N,S,0,Assalariado,Médio,Casado,Casa,52,14.054794520547944,2.0,12994.28,False
2015-04-01,13698,M,N,S,1,Assalariado,Superior completo,Solteiro,Com os pais,35,4.041095890410959,2.0,4419.26,False
2015-06-01,5074,F,S,S,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,26642.58,False
2015-04-01,3406,F,N,S,0,Assalariado,Médio,Solteiro,Casa,30,0.8821917808219178,1.0,1167.81,False
2015-02-01,7741,M,S,N,1,Assalariado,Médio,Casado,Casa,51,8.021917808219179,3.0,6823.75,False
2015-09-01,10747,M,N,N,0,Empresário,Superior completo,Casado,Casa,50,5.602739726027397,2.0,44977.53,False
2016-01-01,14249,F,S,S,1,Empresário,Médio,Casado,Casa,41,0.7890410958904109,3.0,804.07,False
2015-05-01,6264,F,N,N,0,Servidor público,Superior completo,Casado,Casa,36,6.413698630136986,2.0,7524.67,False
2015-12-01,2151,F,N,S,1,Empresário,Superior completo,Casado,Casa,31,1.0876712328767124,3.0,1665.69,True
2015-03-01,1830,F,N,S,2,Assalariado,Superior completo,Casado,Casa,33,1.2547945205479452,4.0,9642.59,True
2015-07-01,15782,F,N,N,0,Assalariado,Médio,Casado,Casa,49,10.69041095890411,2.0,43745.83,False
2015-08-01,164,F,N,N,0,Assalariado,Médio,União,Casa,41,13.194520547945206,2.0,56868.73,False
2016-03-01,8894,F,N,S,0,Pensionista,Médio,Viúvo,Casa,58,,1.0,2544.67,False
2015-02-01,12230,F,S,S,0,Assalariado,Médio,Solteiro,Com os pais,32,0.7808219178082192,1.0,2238.93,False
2015-07-01,13561,F,N,N,0,Assalariado,Superior completo,Casado,Casa,29,3.5178082191780824,2.0,11712.37,False
2016-01-01,1151,F,N,S,0,Empresário,Médio,União,Casa,38,1.6684931506849314,2.0,1649.11,False
2015-08-01,16603,F,N,N,0,Pensionista,Médio,Solteiro,Casa,58,,2.0,3662.39,False
2015-05-01,9442,F,S,N,0,Servidor público,Médio,Casado,Casa,59,10.6,2.0,32843.2,False
2015-05-01,15636,F,N,N,0,Assalariado,Médio,União,Casa,31,9.131506849315068,2.0,7547.44,False
2015-05-01,12702,F,N,S,0,Assalariado,Médio,Casado,Casa,35,6.367123287671233,2.0,7975.51,True
2015-01-01,3466,F,N,S,0,Servidor público,Médio,Casado,Casa,45,15.778082191780822,2.0,20613.85,False
2015-09-01,2260,F,N,S,0,Pensionista,Médio,Casado,Governamental,61,,2.0,60761.09,False
2015-06-01,14039,M,N,N,1,Assalariado,Médio,Casado,Casa,36,3.624657534246576,3.0,9385.83,False
2016-01-01,7369,F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,2685.05,False
2015-03-01,3765,F,N,S,0,Servidor público,Médio,Casado,Casa,45,5.602739726027397,2.0,6670.09,False
2015-09-01,1004,F,S,S,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,10593.92,False
2015-12-01,5229,F,N,N,0,Empresário,Superior completo,União,Casa,25,0.9287671232876712,2.0,464.48,False
2015-05-01,12933,F,S,S,2,Assalariado,Médio,Viúvo,Casa,29,11.304109589041095,3.0,137207.78,False
2016-02-01,6143,M,N,N,0,Empresário,Superior completo,Casado,Casa,55,4.994520547945205,2.0,7101.16,False
2015-10-01,8189,M,N,S,2,Assalariado,Médio,Casado,Casa,44,1.3013698630136987,4.0,6285.27,False
2016-03-01,1788,F,N,S,0,Assalariado,Médio,Casado,Casa,51,2.0575342465753423,2.0,1042.37,False
2015-02-01,9648,F,S,S,0,Servidor público,Superior completo,Casado,Casa,39,16.775342465753425,2.0,49468.3,False
2015-05-01,8931,M,N,S,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,6490.05,False
2015-04-01,12031,F,S,S,1,Assalariado,Superior completo,Casado,Casa,29,3.816438356164384,3.0,4302.98,False
2016-02-01,5108,F,N,S,0,Servidor público,Médio,Casado,Casa,49,6.468493150684932,2.0,4742.43,False
2016-03-01,4028,M,S,N,0,Assalariado,Médio,Casado,Casa,25,3.1315068493150684,2.0,3670.12,False
2015-06-01,15273,F,N,N,0,Pensionista,Médio,União,Casa,61,,2.0,19798.9,False
2015-01-01,8446,M,S,N,0,Empresário,Médio,Casado,Casa,48,6.8054794520547945,2.0,5986.46,False
2015-11-01,6277,F,S,N,0,Assalariado,Médio,Casado,Com os pais,33,8.753424657534246,2.0,5321.45,False
2015-08-01,1460,F,S,S,0,Assalariado,Superior completo,Solteiro,Casa,45,15.931506849315069,1.0,251824.62,False
2015-01-01,649,F,N,S,0,Pensionista,Médio,Viúvo,Casa,54,,1.0,5078.76,False
2015-07-01,3884,M,S,S,0,Assalariado,Médio,Casado,Com os pais,44,8.523287671232877,2.0,30424.09,False
2015-06-01,5266,F,S,N,0,Empresário,Médio,Casado,Casa,28,0.6821917808219178,2.0,4807.01,False
2016-01-01,6431,F,N,N,0,Pensionista,Médio,Casado,Casa,50,,2.0,1817.2,False
2015-03-01,16490,M,N,N,3,Empresário,Médio,Casado,Casa,30,7.926027397260274,5.0,5485.66,False
2015-09-01,12494,M,N,N,0,Servidor público,Médio,Casado,Casa,39,0.8657534246575342,2.0,8618.21,False
2016-02-01,3284,M,N,S,0,Assalariado,Superior completo,Casado,Casa,53,15.331506849315067,2.0,14145.05,False
2015-11-01,10746,M,S,N,1,Empresário,Médio,Casado,Casa,25,3.8493150684931514,3.0,14396.52,False
2015-09-01,6614,F,N,S,0,Assalariado,Médio,Casado,Casa,49,17.854794520547944,2.0,212562.16,False
2015-03-01,13589,M,S,N,1,Assalariado,Médio,Casado,Com os pais,35,2.095890410958904,3.0,8009.36,False
2016-03-01,13960,F,N,S,0,Assalariado,Médio,Casado,Aluguel,39,7.120547945205479,2.0,8848.38,False
2015-07-01,5425,M,S,S,0,Assalariado,Superior completo,Casado,Casa,59,12.438356164383562,2.0,210209.59,False
2016-01-01,10262,M,N,S,2,Empresário,Superior completo,Casado,Casa,37,1.632876712328767,4.0,709.51,True
2015-09-01,16469,F,S,S,1,Assalariado,Médio,Casado,Casa,38,0.8465753424657534,3.0,3879.76,False
2015-05-01,11200,F,N,S,2,Assalariado,Médio,Casado,Casa,27,4.347945205479452,4.0,4962.62,False
2015-12-01,7340,M,S,S,0,Servidor público,Médio,Casado,Governamental,55,2.3972602739726026,2.0,3377.8,False
2015-12-01,15888,M,S,S,0,Assalariado,Médio,Casado,Casa,39,4.210958904109589,2.0,6418.99,False
2015-05-01,3852,M,S,S,0,Assalariado,Médio,União,Casa,29,3.602739726027397,2.0,5380.49,False
2015-05-01,10267,F,S,N,1,Assalariado,Médio,Casado,Casa,41,2.7150684931506848,3.0,7401.12,False
2015-04-01,11215,F,S,N,0,Empresário,Médio,Casado,Casa,40,8.846575342465753,2.0,6426.36,False
2015-08-01,5512,F,N,S,0,Assalariado,Médio,Separado,Casa,41,9.016438356164384,1.0,18568.04,False
2015-04-01,4651,F,N,S,1,Assalariado,Superior incompleto,Solteiro,Casa,37,4.441095890410959,2.0,19954.42,True
2015-09-01,11489,M,S,N,1,Empresário,Médio,Casado,Estúdio,45,18.523287671232875,3.0,91537.48,False
2016-01-01,5346,F,N,S,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,3573.7,False
2015-05-01,10482,M,N,N,1,Assalariado,Médio,Separado,Governamental,44,14.556164383561644,2.0,17128.78,False
2015-06-01,1775,F,N,S,0,Assalariado,Médio,Casado,Casa,48,15.402739726027397,2.0,138978.85,False
2015-04-01,5986,F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,54,7.389041095890411,1.0,4950.21,False
2015-09-01,1018,M,N,S,0,Assalariado,Superior completo,Casado,Casa,32,8.936986301369863,2.0,29049.6,False
2015-06-01,4311,F,S,S,0,Empresário,Superior completo,Casado,Casa,35,0.8383561643835616,2.0,26772.2,False
2016-02-01,16052,F,N,S,0,Assalariado,Superior completo,Separado,Casa,51,23.39178082191781,1.0,25737.04,False
2015-01-01,6063,F,N,S,0,Pensionista,Médio,Viúvo,Casa,62,,1.0,3247.61,False
2015-06-01,12687,F,N,N,1,Assalariado,Médio,Casado,Com os pais,35,9.284931506849317,3.0,19039.89,False
2015-11-01,3715,F,N,S,1,Pensionista,Médio,Casado,Casa,51,,3.0,8251.81,False
2015-04-01,8921,F,S,N,1,Assalariado,Superior completo,União,Aluguel,34,4.531506849315068,3.0,18193.74,False
2015-04-01,9273,F,N,N,2,Assalariado,Médio,Casado,Casa,40,3.1780821917808217,4.0,3361.72,False
2015-12-01,15834,F,N,N,0,Assalariado,Médio,União,Casa,52,29.646575342465752,2.0,114258.27,False
2015-12-01,15084,M,N,S,0,Assalariado,Médio,Casado,Casa,35,11.03835616438356,2.0,21976.18,False
2016-01-01,11951,F,N,S,0,Pensionista,Médio,Viúvo,Casa,61,,1.0,3275.97,False
2015-06-01,10927,F,N,N,0,Assalariado,Médio,Separado,Casa,52,19.86027397260274,1.0,250596.26,False
2015-01-01,3642,M,S,N,1,Empresário,Médio,Casado,Casa,47,4.405479452054794,3.0,5302.72,False
2015-01-01,6754,F,S,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,3393.6,True
2015-05-01,9601,F,N,N,1,Assalariado,Médio,Casado,Casa,33,9.432876712328769,3.0,24711.93,False
2015-01-01,9439,F,N,N,0,Assalariado,Médio,Casado,Casa,51,9.936986301369863,2.0,1515.13,False
2015-12-01,208,F,N,N,1,Assalariado,Superior completo,União,Casa,34,1.356164383561644,3.0,2100.52,False
2015-05-01,3134,M,S,N,1,Assalariado,Superior completo,Casado,Com os pais,31,5.383561643835616,3.0,10324.65,False
2015-11-01,2650,M,N,S,0,Empresário,Superior incompleto,União,Aluguel,29,1.556164383561644,2.0,4932.93,False
2015-02-01,6196,F,S,S,0,Assalariado,Superior completo,Casado,Casa,45,7.832876712328767,2.0,2095.71,False
2016-03-01,8559,M,N,S,0,Assalariado,Médio,Solteiro,Casa,23,4.134246575342465,1.0,1423.27,True
2015-07-01,14434,F,N,S,0,Servidor público,Médio,Casado,Casa,47,10.12054794520548,2.0,66256.75,False
2015-03-01,4204,F,N,S,0,Empresário,Superior completo,Solteiro,Casa,46,1.7589041095890412,1.0,1133.85,True
2016-02-01,181,M,S,N,0,Assalariado,Superior completo,Casado,Casa,57,12.95068493150685,2.0,2545.65,False
2015-08-01,14400,F,N,S,3,Empresário,Médio,Casado,Casa,35,2.115068493150685,5.0,4795.54,False
2015-03-01,2848,M,S,S,0,Assalariado,Superior completo,Casado,Casa,33,0.9753424657534246,2.0,4846.46,False
2015-04-01,12112,F,S,N,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,8433.19,False
2015-05-01,7736,F,N,S,1,Assalariado,Médio,Casado,Casa,37,4.517808219178082,3.0,15318.68,False
2015-05-01,7645,F,N,S,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,32648.7,False
2015-03-01,3643,F,N,N,0,Pensionista,Médio,Separado,Casa,56,,1.0,1917.26,False
2015-10-01,15134,M,N,S,2,Empresário,Médio,Casado,Casa,42,0.4493150684931506,4.0,10600.44,False
2015-10-01,15176,M,S,S,0,Assalariado,Médio,Casado,Casa,62,2.786301369863014,2.0,1661.89,True
2015-01-01,15055,M,S,N,1,Assalariado,Médio,Casado,Casa,23,4.353424657534247,3.0,7380.93,False
2015-11-01,14798,F,N,N,0,Assalariado,Médio,Casado,Casa,47,4.550684931506849,2.0,3701.44,False
2016-01-01,12636,F,N,S,1,Empresário,Médio,Viúvo,Governamental,46,26.715068493150685,2.0,46374.94,False
2015-10-01,8307,F,N,S,0,Assalariado,Superior completo,Viúvo,Casa,61,8.136986301369863,1.0,15808.99,False
2015-05-01,16477,F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,24753.26,False
2015-10-01,239,M,S,N,0,Empresário,Médio,Casado,Casa,32,3.1890410958904107,2.0,16128.74,False
2015-04-01,7585,F,N,S,0,Assalariado,Médio,Viúvo,Casa,49,13.186301369863012,1.0,17289.16,False
2015-12-01,11531,F,S,S,0,Servidor público,Médio,Casado,Casa,51,23.312328767123287,2.0,74174.74,True
2015-06-01,11182,F,S,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,15424.55,False
2015-03-01,13980,F,N,N,1,Assalariado,Médio,União,Casa,40,7.290410958904109,3.0,2317.77,False
2015-04-01,4014,F,N,S,0,Assalariado,Superior incompleto,Casado,Casa,32,12.556164383561644,2.0,34540.96,False
2015-11-01,8278,F,N,S,1,Assalariado,Médio,Casado,Com os pais,43,1.0547945205479452,3.0,4440.4,False
2016-02-01,9866,F,N,S,1,Empresário,Superior completo,Casado,Casa,34,10.35068493150685,3.0,6164.79,False
2015-05-01,13017,M,S,S,2,Servidor público,Médio,Casado,Casa,33,14.931506849315069,4.0,31164.68,True
2015-10-01,1809,F,N,S,0,Empresário,Médio,Casado,Casa,51,3.950684931506849,2.0,13870.92,False
2015-01-01,196,M,S,N,0,Pensionista,Médio,Casado,Casa,63,,2.0,4550.58,False
2015-10-01,1821,F,N,S,0,Empresário,Médio,Solteiro,Casa,51,4.594520547945206,1.0,18367.12,True
2016-01-01,10958,F,S,N,0,Empresário,Médio,Casado,Casa,40,11.854794520547944,2.0,7162.58,False
2015-01-01,6744,F,N,S,1,Servidor público,Superior completo,Casado,Casa,36,13.136986301369864,3.0,19574.84,False
2015-12-01,16155,M,S,S,1,Empresário,Superior completo,Casado,Casa,45,1.1232876712328768,3.0,2860.26,True
2015-11-01,13562,F,N,N,0,Assalariado,Superior completo,Casado,Casa,29,3.5178082191780824,2.0,2166.05,False
2016-03-01,5641,F,S,N,2,Assalariado,Superior completo,Casado,Casa,36,1.868493150684932,4.0,932.91,False
2015-04-01,9225,F,S,S,0,Assalariado,Superior completo,Casado,Casa,56,17.687671232876713,2.0,46686.97,False
2016-02-01,10681,F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,31,0.8438356164383561,1.0,1249.22,False
2015-01-01,730,F,S,S,0,Assalariado,Médio,Casado,Casa,35,4.526027397260274,2.0,1131.38,True
2015-12-01,12368,M,N,N,0,Assalariado,Médio,Viúvo,Governamental,53,0.947945205479452,1.0,6378.14,False
2015-09-01,4278,F,S,N,0,Empresário,Médio,Separado,Casa,42,18.6027397260274,1.0,88322.79,False
2015-02-01,16072,M,S,N,1,Assalariado,Superior completo,Casado,Casa,26,1.3753424657534246,3.0,2915.53,False
2016-01-01,12360,F,N,N,0,Assalariado,Médio,União,Com os pais,32,7.616438356164384,2.0,6121.46,True
2015-03-01,589,F,S,S,0,Assalariado,Médio,Casado,Casa,36,15.953424657534246,2.0,37036.26,False
2015-08-01,1297,F,N,S,0,Assalariado,Médio,Casado,Casa,52,3.336986301369863,2.0,18704.42,False
2015-10-01,7196,F,N,S,0,Empresário,Médio,Casado,Casa,48,8.967123287671233,2.0,15697.41,False
2015-07-01,1245,F,N,S,1,Assalariado,Médio,Casado,Casa,43,4.767123287671233,3.0,13705.63,False
2015-07-01,12102,F,S,N,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,32773.86,False
2015-09-01,14743,F,N,N,0,Servidor público,Médio,Viúvo,Casa,49,0.9616438356164384,1.0,10489.67,False
2015-12-01,16524,F,S,N,0,Empresário,Médio,União,Casa,33,5.375342465753425,2.0,3281.65,False
2015-07-01,6135,F,N,S,0,Assalariado,Médio,Casado,Governamental,56,10.082191780821915,2.0,44951.02,False
2015-04-01,3433,F,S,S,0,Assalariado,Superior completo,Separado,Casa,47,23.2027397260274,1.0,52408.8,False
2015-07-01,11351,M,S,N,0,Assalariado,Médio,Casado,Casa,43,4.517808219178082,2.0,11956.28,False
2015-04-01,3959,F,N,S,0,Empresário,Médio,Casado,Casa,60,9.523287671232875,2.0,20527.86,False
2015-04-01,6888,F,N,S,1,Assalariado,Superior completo,Casado,Casa,58,39.65205479452055,3.0,389038.54,False
2015-08-01,8063,M,S,S,0,Assalariado,Superior completo,Casado,Casa,60,10.558904109589042,2.0,7544.55,False
2015-01-01,10833,M,N,N,0,Assalariado,Médio,Casado,Casa,44,12.441095890410958,2.0,7312.48,False
2015-10-01,8081,F,S,N,2,Assalariado,Médio,Casado,Aluguel,33,2.3013698630136985,4.0,1702.62,False
2016-03-01,6501,F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,603.0,True
2015-11-01,14549,M,S,N,0,Empresário,Médio,Casado,Casa,44,8.219178082191782,2.0,9727.29,True
2015-04-01,1183,F,N,S,1,Assalariado,Médio,Solteiro,Casa,49,15.26027397260274,2.0,25359.66,False
2015-11-01,6042,F,N,S,0,Empresário,Médio,Casado,Casa,55,7.389041095890411,2.0,9909.2,False
2015-11-01,8012,M,S,N,2,Assalariado,Médio,Casado,Casa,41,19.67945205479452,4.0,10295.95,False
2015-05-01,12523,F,N,N,0,Pensionista,Médio,Casado,Casa,53,,2.0,3909.92,False
2015-05-01,13,M,N,S,1,Empresário,Superior completo,Casado,Casa,32,5.523287671232877,3.0,19019.02,False
2015-08-01,1204,F,N,N,0,Assalariado,Médio,Solteiro,Governamental,54,0.3452054794520548,1.0,15494.14,False
2015-08-01,696,M,S,S,0,Assalariado,Médio,Casado,Casa,60,28.04383561643836,2.0,345353.7,False
2015-04-01,7167,F,S,N,0,Assalariado,Médio,Casado,Casa,53,11.134246575342466,2.0,10893.43,False
2015-10-01,13850,F,N,N,0,Servidor público,Médio,Casado,Casa,50,10.043835616438356,2.0,11672.94,False
2015-07-01,13369,F,N,N,1,Assalariado,Médio,Solteiro,Aluguel,39,9.605479452054794,2.0,12992.64,True
